P42-PWY	incomplete reductive TCA cycle	citric acid cycle variant	tricarboxylic acid cycle variant	TCA cycle variation I	incomplete reductive tricarboxylic acid cycle
PWY-7574	propanoyl-CoA degradation II	propionyl-CoA degradation II
PWY-7968	5-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	
PWY-6973	dTDP-D-olivose, dTDP-D-oliose and dTDP-D-mycarose biosynthesis	
PWY-6061	bile acid biosynthesis, neutral pathway	bile acid biosynthesis (classic pathway)
PWY-6057	dimethyl sulfide degradation III (oxidation)	DMS degradation	dimethylsulfide degradation III (oxidation)
PWY-8018	itaconate biosynthesis II	
PWY-6648	rhamnolipid biosynthesis	
GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	
PWY0-1576	hydrogen to fumarate electron transfer	
PWY-3462	L-phenylalanine biosynthesis II	
PWY-5813	bornyl diphosphate biosynthesis	BPP biosynthesis
PWY-5392	reductive TCA cycle II	reductive tricarboxylic acid cycle	reductive tricarboxylic acid pathway	reductive citric acid cycle	reverse citric acid cycle	carbon fixation	CO<SUB>2</SUB> fixation	reductive carboxylic acid cycle
PWY-7686	L-malate degradation II	(<i>S</i>)--malate degradation II
PWY-5368	dimorphecolate biosynthesis	dimorphecolic acid biosynthesis
PWY-7965	2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	adenosyl-factor A biosynthesis from adenosylcobinamide-GDP	<i>Co</i>&alpha;-[a-(2-methyladenin-9-yl)]-<i>Co</i>&beta;-adenosylcobamide biosynthesis from adenosylcobinamide-GDP
PWY-5441	S-methyl-L-methionine cycle	SMM cycle
PWY-6792	scopoletin biosynthesis	
PWY-7685	L-malate degradation I	malolactic fermentation (misleading)	(<i>S</i>)--malate degradation I
PWY-5067	glycogen biosynthesis II (from UDP-D-Glucose)	
PWY-5968	cinnamate esters biosynthesis	
PWY-7439	dTDP-&beta;-L-evernitrose biosynthesis	
PWY-5021	willardiine and isowillardiine biosynthesis	
PWY18C3-1	cholesterol biosynthesis (plants)	
PWY-6059	dimethyl sulfide degradation II (oxidation)	DMS degradation	dimethylsulfide degradation II (oxidation)
PWY-7878	A-factor &gamma;-butyrolactone biosynthesis	2-isocapryloyl-3<i>R</i>-hydroxymethyl-&gamma;-butyrolactone biosynthesis	(4R)-4-(hydroxymethyl)-3-(6-methylheptanoyl)oxolan-2-one biosynthesis
PWY-6622	heptadecane biosynthesis	alkane biosynthesis
PWY-7832	ABH and Lewis epitopes biosynthesis from type 1 precursor disaccharide	
PWY0-1573	nitrate reduction VIIIb (dissimilatory)	NADH to nitrate reductase electron transfer
PWY-5984	rifamycin B biosynthesis	
PWY-8030	coptisine biosynthesis	
LEUSYN-PWY	L-leucine biosynthesis	
PWY-6763	salicortin biosynthesis	
PWY-7892	tRNA-uridine 2-thiolation and selenation (bacteria)	
PWY-7256	cyanidin diglucoside biosynthesis (acyl-glucose dependent)	
PWY-7741	phthiocerol biosynthesis	
PWY-5926	afrormosin conjugates interconversion	
PWY-7658	protein <I>N</i>-glycosylation (<i>Methanococcus voltae</i>)	
PWY-5175	lactucaxanthin biosynthesis	
PWY-2345	genistein conjugates interconversion	genistein conjugate pool
DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis	
PWY-8026	sterol biosynthesis (methylotrophs)	
PWY-6677	thiosulfate oxidation IV (multienzyme complex)	Sox enzyme system
PWY1G01-4	glutarate degradation	
PWY-7032	alkane biosynthesis I	
PWY-5826	hypoglycin biosynthesis	
PWY-7922	protein <I>O</i>-mannosylation II (mammals, core M1 and core M2)	<I>O</i>-mannosyl glycan core M2 biosynthesis
PWY0-1356	formate to dimethyl sulfoxide electron transfer	
GLYSYN-THR-PWY	glycine biosynthesis IV	
PWY-7697	geranyl &beta;-primeveroside biosynthesis	
PWY-5177	glutaryl-CoA degradation	
PWY-722	nicotinate degradation I	maleamate pathway	nicotinate degradation
PWY-7727	docosahexaenoate biosynthesis IV (4-desaturase, mammals)	
PWY-7754	bile acid 7&alpha;-dehydroxylation	secondary bile acid biosynthesis	bile acids degradation
PWY-6290	&beta;-cubebene biosynthesis	
PWY-8085	picolinate degradation	
PWY-7304	3-amino-4,7-dihydroxy-coumarin biosynthesis	
PWY-8134	bile acid 7&beta;-dehydroxylation	ursodeoxycholate 7-dehydroxylation
PWY-7919	protein <i>N</i>-glycosylation processing phase (plants and animals)	
PWY-5168	ferulate and sinapate biosynthesis	
PWY-301	cyclohexane-1-carboxylate degradation (anaerobic)	anaerobic cyclohexane carboxylate degradation	anaerobic cyclohexane-1-carboxylate degradation
PWY-5033	nicotinate degradation II	
PWY-8135	bile acids deconjugation	bile acids C24 amide hydrolysis
PWY-7413	dTDP-6-deoxy-&alpha;-D-allose biosynthesis	
PWY-4961	&beta;-pyrazole-1-ylalanine biosynthesis	
PWY-6074	zymosterol biosynthesis	
PWY-5296	thiosulfate oxidation III (multienzyme complex)	Sox enzyme system	Paracoccus sulfur oxidation pathway	PSO pathway
PWY-7873	D-erythronate degradation II	
PWY-7881	virginiae butanolide type &gamma;-butyrolactones biosynthesis	
PWY-7033	alkane biosynthesis II	
PWY-6518	bile acids epimerization	bile acid metabolism (bacteria)	bile acid conjugate metabolism (bacteria)	bile salt metabolism (bacteria)	cholate epimerization
PWY-7833	biosynthesis of Lewis epitopes (H. pylori)	
PWY0-1355	formate to trimethylamine <i>N</i>-oxide electron transfer	
PWY-5629	isopenicillin N biosynthesis	
PWY-7363	papaverine biosynthesis	
GLYSYN-ALA-PWY	glycine biosynthesis III	
PWY-6766	salicin biosynthesis	
GLUCONSUPER-PWY	D-gluconate degradation	gluconate utilization
PWY-5055	nicotinate degradation III	
PWY-5499	vitamin B<sub>6</sub> degradation	pyridoxine degradation	pyridoxamine degradation	pyridoxal degradation
PWY-7888	tRNA-uridine 2-thiolation (cytoplasmic)	URM1-based tRNA 2-thiolation
PWY-6944	androstenedione degradation	
PWY-641	proanthocyanidins biosynthesis from flavanols	
PWY-321	cutin biosynthesis	cutin monomer biosynthesis
PWY-7310	D-glucosaminate degradation	
PWY-5729	vestitol and sativan biosynthesis	
PWY-6948	sitosterol degradation to androstenedione	
PWY-7661	protein <I>N</i>-glycosylation (<i>Haloferax volcanii</i>)	
PWY-4922	6-methoxymellein biosynthesis	
PWY-6021	nitrilotriacetate degradation	
PWY-6370	ascorbate recycling (cytosolic)	vitamin C recycling (cytosolic)
PWY-6943	testosterone and androsterone degradation to androstendione	testosterone and androsterone degradation to androst-4-en-3,17-dione
PWY-7316	dTDP-<i>N</i>-acetylviosamine biosynthesis	dTDP-4-acetamido-4,6-dideoxy-&alpha;-D-glucose biosynthesis
PWY-6032	digitoxigenin biosynthesis	cardenolide biosynthesis
PWY-5523	5,6-dimethylbenzimidazole biosynthesis I (aerobic)	DMB biosynthesis I
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA I	pyruvate dehydrogenase complex	acetyl-CoA biosynthesis I (pyruvate dehydrogenase complex)	pyruvic acid decarboxylation to acetyl CoA	pyruvate dehydrogenase system
PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	
PWY-7959	12-<i>epi</i>-hapalindole biosynthesis	
PWY-7435	mucin core 3 and core 4 <i>O</i>-glycosylation	
PWY0-1352	nitrate reduction VIII (dissimilatory)	NADH to nitrate electron transfer
GLYSYN-PWY	glycine biosynthesis I	
PWY-7182	linalool biosynthesis I	
PWY-5652	2-amino-3-carboxymuconate semialdehyde degradation to glutaryl-CoA	
PWY-7559	glutathione degradation (DUG pathway - yeast)	
PWY-7053	docosahexaenoate biosynthesis I (lower eukaryotes)	
SOPHOROSYLOXYDOCOSANOATE-DEG-PWY	sophorosyloxydocosanoate deacetylation	
PWY-7736	stellatic acid biosynthesis	
PWY0-1313	acetate conversion to acetyl-CoA	acetic acid conversion to acetyl-CoA
PWY-7057	cichoriin interconversion	
PWY-7783	plasmalogen degradation	
PWY-7979	protein <I>O</i>-mannosylation III (mammals, core M3)	
PWY-3301	sinapate ester biosynthesis	
PWY-5074	mevalonate degradation	
PWY-6368	3-phosphoinositide degradation	phosphatidyl-inositol 3,4,5-trisphosphate degradation
PWY-7301	dTDP-4-<i>O</i>-demethyl-&beta;-L-noviose biosynthesis	
PWY-7729	5,6-dimethylbenzimidazole biosynthesis II (anaerobic)	DMB biosynthesis II
PWY-7874	L-threonate degradation	
PWY-7938	isorenieratene biosynthesis I (actinobacteria)	
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	
PWY-8056	anandamide lipoxygenation	
PWY-7426	complex <i>N</i>-linked glycan biosynthesis (vertebrates)	
PWY0-1348	NADH to dimethyl sulfoxide electron transfer	
PWY-8038	naphthomycin biosynthesis	
PWY-5472	bisbenzylisoquinoline alkaloid biosynthesis	berbamunine biosynthesis
PWY-3461	L-tyrosine biosynthesis II	pretyrosine pathway
PWY-6444	benzoate biosynthesis II (CoA-independent, non-&beta;-oxidative)	benzoate biosynthesis (non-oxidative)	benzoic acid biosynthesis
PWY-7871	D-threonate degradation	
PWY-5743	3-hydroxypropanoate cycle	3-hydroxypropionate/malyl-CoA cycle	3-hydroxypropionate cycle
PWY-7286	7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	yW-72 biosynthesis
PWY-7366	phosphatidylglycerol degradation	
PWY-5152	leucodelphinidin biosynthesis	
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	triglyceride biosynthesis	Kennedy pathway	TAG biosynthesis
PWY-6038	citrate degradation	
PWY-6332	coumestrol biosynthesis	
PWY6666-1	anandamide degradation	
PWY-7920	complex <i>N</i>-linked glycan biosynthesis (plants)	
PWY-84	resveratrol biosynthesis	
PWY-5654	2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate	
PWY-7784	reductive acetyl coenzyme A pathway II (autotrophic methanogens)	acetyl-CoA pathway (autotrophic methanogens)	Ljungdahl-Wood pathway (autotrophic methanogens)	Wood-Ljungdahl pathway (autotrophic methanogens)	reductive acetyl CoA pathway (autotrophic methanogens)
PWY-7367	phosphatidylcholine resynthesis via glycerophosphocholine	
PWY-7814	dTDP-L-daunosamine biosynthesis	
PWY-6418	4-hydroxycoumarin and dicoumarol biosynthesis	
PWY0-1465	D-malate degradation	
PWY-7540	aflatrem biosynthesis	
PWY-6689	tRNA splicing I	
PWY-6111	mitochondrial L-carnitine shuttle	
PWY-7837	i antigen and I antigen biosynthesis	
PWY0-1347	NADH to trimethylamine <i>N</i>-oxide electron transfer	
TYRSYN	L-tyrosine biosynthesis I	
PWY-5162	2-hydroxypenta-2,4-dienoate degradation	2-oxopent-4-enoate degradation	2-ketopentenoate degradation	2-oxopentenoate degradation	(2Z)-2-hydroxypenta-2,4-dienoate degradation
PWY-5789	3-hydroxypropanoate/4-hydroxybutanate cycle	3-HP/4-HB cycle	3-hydroxypropionate/4-hydroxybutyrate cycle
PWY-7585	docosahexaenoate biosynthesis II (bacteria)	
LIPAS-PWY	triacylglycerol degradation	triacylglyceride degradation	triacylglycerol hydrolysis	lipolysis
PWY-6271	eudesmol biosynthesis	
PWY-7948	4-oxopentanoate degradation	levulinate degradation
PWY-6982	umbelliferone biosynthesis	
PWY-7803	tRNA splicing II	
PWY-7831	ABH and Lewis epitopes biosynthesis from type 2 precursor disaccharide	
PWY-7460	2-<i>O</i>-acetyl-3-<i>O</i>-<i>trans</i>-coutarate biosynthesis	
PWY-2361	3-oxoadipate degradation	&beta;-ketoadipate degradation
CODH-PWY	reductive acetyl coenzyme A pathway I (homoacetogenic bacteria)	Wood pathway	acetate synthesis	acetyl-CoA pathway	carbon monoxide dehydrogenase pathway	carbon fixation	CO<SUB>2</SUB> fixation	Ljungdahl-Wood pathway	Wood-Ljungdahl pathway	reductive acetyl CoA pathway
PWY-8121	2-deoxy-D-glucose 6-phosphate degradation	
PWY-7853	6-hydroxymethyl-dihydropterin diphosphate biosynthesis V (<i>Pyrococcus</i>)	
PWY-6974	dTDP-L-olivose biosynthesis	
PWY-7885	phosphatidylinositol mannoside biosynthesis	
PWY-7872	D-erythronate degradation I	
PWY-7941	isorenieratene biosynthesis II (<i>Chlorobiaceae</i>)	
SALVPURINE2-PWY	xanthine and xanthosine salvage	
PWY-5704	urea degradation II	urea assimilation
MALTOSECAT-PWY	maltose degradation	maltose catabolism
PWY-7437	protein <i>O</i>-[<i>N</i>-acetyl]-glucosylation	
PWY0-1336	NADH to fumarate electron transfer	
PWY-7770	indolmycin biosynthesis	
PWY-5270	morphine biosynthesis	
PWY-6120	L-tyrosine biosynthesis III	
PWY-4203	volatile benzenoid biosynthesis I (ester formation)	
PWY-6373	acrylate degradation	
PWY-6657	polyhydroxydecanoate biosynthesis	medium chain length polyhydroxyalkanoate biosynthesis
PWY0-1554	5-(methoxycarbonylmethoxy)uridine biosynthesis	cmo<sup>5</sup>U34 tRNA biosynthesis	5-oxyacetyluridine biosynthesis	5-(carboxymethoxy)uridine biosynthesis
PWY-7395	D-galactosamine and <i>N</i>-acetyl-D-galactosamine degradation	
PWY-6797	6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (<i>Methanocaldococcus</i>)	
PWY1F-823	leucopelargonidin and leucocyanidin biosynthesis	
PWY-6818	ornithine lipid biosynthesis	ornithine amide lipid biosynthesis
PWY-5749	itaconate degradation	2-methylsuccinate degradation
PWY-5821	dalcochinin biosynthesis	dalcochinin glucoside hydrolysis	dalbergia isoflavonoid &beta;-glucoside hydrolysis
PWY-5703	urea degradation I	
2OXOBUTYRATECAT-PWY	2-oxobutanoate degradation II	2-oxobutyrate catabolism	2-oxobutyrate degradation	2-oxobutanoic acid degradation II	2-ketobutyrate catabolism
FUCCAT-PWY	fucose degradation	fucose catabolism
PWY-7981	&alpha;-dystroglycan glycosylation	
PWY-5116	sakuranetin biosynthesis	
PWY1-3	polyhydroxybutanoate biosynthesis	PHB biosynthesis	polyhydroxybutyrate biosynthesis
PWY0-43	conversion of succinate to propanoate	conversion of succinate to propionate
PWY-7077	<i>N</i>-acetyl-D-galactosamine degradation	
PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	
PWY-7440	dTDP-&beta;-L-4-<i>epi</i>-vancosamine biosynthesis	
PWY-7739	aucuparin biosynthesis	
PWY-7684	&alpha;-diglucosyldiacylglycerol biosynthesis	
PWY-6416	quinate degradation II	
PWY-6949	DIBOA-glucoside biosynthesis	DIBOA biosynthesis	DIBOA-Glc biosynthesis
PWY-6060	malonate degradation II (biotin-dependent)	
PWY4FS-12	VTC2 cycle	GDP-D-mannose biosynthesis
PWY-7433	mucin core 1 and core 2 <i>O</i>-glycosylation	
PWY0-1321	nitrate reduction III (dissimilatory)	formate to nitrate electron transfer
PWY-6134	L-tyrosine biosynthesis IV	
PWY-6659	fusicoccin A biosynthesis	
PWY-7052	cyanophycin metabolism	
PWY-5794	malonate degradation I (biotin-independent)	
PWY-7606	docosahexaenoate biosynthesis III (6-desaturase, mammals)	
PWY-7852	6-hydroxymethyl-dihydropterin diphosphate biosynthesis IV (Plasmodium)	
PWY-6778	laminaribiose degradation	
PWY-7714	harzianum A and trichodermin biosynthesis	
QUINATEDEG-PWY	quinate degradation I	
PWY-5349	esculetin biosynthesis	
PWY0-1314	fructose degradation	
PWY-7921	protein <I>O</i>-mannosylation I (yeast)	
PWY3O-246	(R,R)-butanediol degradation	(R,R)-butylene-glycol degradation
PWY-6039	chlorogenic acid biosynthesis I	
PWY-7442	drosopterin and aurodrosopterin biosynthesis	
PWY-7216	(R)- and (S)-3-hydroxybutanoate biosynthesis (engineered)	(R)- and (S)-3-hydroxybutyrate biosynthesis
PWY-5697	allantoin degradation to ureidoglycolate I (urea producing)	
PWY-6942	dTDP-D-desosamine biosynthesis	
PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	
PWY-3861	mannitol degradation II	
PWY-401	galactolipid biosynthesis I	galactosylglyceride biosynthesis I
PWY-6388	(S,S)-butanediol degradation	(S,S)-butylene-glycol degradation
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	
PWY0-1300	2-<I>O</I>-&alpha;-mannosyl-D-glycerate degradation	
PWY66-162	ethanol degradation IV	
PWY-7918	protein <i>N</i>-glycosylation processing phase (yeast)	
PWY-6748	nitrate reduction VII (denitrification)	denitrification	nitrate respiration
PWY-7665	aureobasidin A biosynthesis	
PWY-8031	epiberberine biosynthesis	
HOMOCYSDEGR-PWY	L-cysteine biosynthesis III (from L-homocysteine)	L-homocysteine degradation
PWY18C3-22	methylsalicylate biosynthesis	
PWY-7904	tRNA-uridine 2-thiolation (thermophilic bacteria)	
PWY-5698	allantoin degradation to ureidoglycolate II (ammonia producing)	
MANNCAT-PWY	D-mannose degradation	mannose degradation
PWY-3841	folate transformations II (plants)	
PWY-7213	wogonin metabolism	
PWY66-21	ethanol degradation II	
PWY0-1296	purine ribonucleosides degradation	
PWY3DJ-11281	sphingomyelin metabolism	
PWY-7459	kojibiose degradation	
PWY0-1600	periplasmic disulfide bond reduction	
ETOH-ACETYLCOA-ANA-PWY	ethanol degradation I	acetyl-CoA biosynthesis (from alcohol)
PWY-7946	sarcinaxanthin diglucoside biosynthesis	
PWY-6498	eumelanin biosynthesis	melanochrome biosynthesis	melanogenesis
GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	
1CMET2-PWY	folate transformations III (<i>E. coli</i>)	<i>N</i><sup>10</sup>-formyl-THF biosynthesis	<i>N</i><sup>10</sup>-formyl-tetrahydrofolate biosynthesis
PWY-7414	dTDP-&alpha;-D-mycaminose biosynthesis	
PWY-7902	glucosylglycerol biosynthesis	
PWY66-161	ethanol degradation III	
PWY-7179	purine deoxyribonucleosides degradation I	
PWY-6330	acetaldehyde biosynthesis II	PDH-bypass	ligt-dark transition acetaldehyde biosynthesis
PWY-7130	L-glucose degradation	
PWY-7894	procollagen hydroxylation and glycosylation	collagen fibrillogenesis
PWY-6530	perchlorate reduction	
PWY-6130	glycerol degradation III	glycerol fermentation to 1,3-propanediol	glycerol fermentation to PDO
PWY-801	homocysteine and cysteine interconversion	transsulfuration pathway
PWY-7721	methyl phomopsenoate biosynthesis	
PWY-7724	icosapentaenoate biosynthesis III (8-desaturase, mammals)	eicosapentaenoic acid biosynthesis III	eicosapentaenoate biosynthesis III (metazoa)	iicosapentaenoic acid biosynthesis III
PWY-2201	folate transformations I	
PWY4FS-13	extended VTC2 cycle	
PWY-6257	curcumene biosynthesis	
GLYCEROLMETAB-PWY	glycerol degradation V	
PWY-5695	inosine 5'-phosphate degradation	IMP degradation	urate biosynthesis
PWY-7398	coumarins biosynthesis (engineered)	
PWY0-1602	D-gulosides conversion to D-glucosides	
PWY-7884	lipoprotein posttranslational modification	lipoprotein lipoylation
PWY-6131	glycerol degradation II	
PWY-5665	vanillin biosynthesis I	
PWY-7917	pheomelanin biosynthesis	
PWY0-1301	melibiose degradation	
PWY-7962	adenosylcobinamide-GDP biosynthesis from cobyrinate <i>a,c</i>-diamide	
PWY-7529	CMP-<i>N</i>-acetyl-7-<i>O</i>-acetylneuraminate biosynthesis	
PWY-7738	polyacyltrehalose biosynthesis	
PWY-6952	glycerophosphodiester degradation	
PWY-7179-1	purine deoxyribonucleosides degradation II	
PWY-5397	crocetin biosynthesis	safranal biosynthesis
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	13-lipoxygenase and 13-hydroperoxide lyase pathway	13-LOX and 13-HPL pathway
P124-PWY	Bifidobacterium shunt	Bifidum fermentation	Bifidum pathway	fructose 6-phosphate pathway	Bifidum shunt	glucose fermentation to lactate (Bifidobacteria)	glucose fermentation to lactic acid (Bifidobacteria)
PWY-7511	protein ubiquitination	protein ubiquitylation
PWY-6529	chlorate reduction	
PWY-4261	glycerol degradation I	
PWY-7354	aclacinomycin biosynthesis	aclacinomycin A biosynthesis	aclacinomycin N biosynthesis	aclacinomycin Y biosynthesis
PWY-7289	L-cysteine biosynthesis V (mycobacteria)	
PWY18C3-23	guaiacol biosynthesis	
PWY-7993	&beta;-dihydromenaquinone-9 biosynthesis	S881 biosynthesis
PWY-7562	3,6-anhydro-&alpha;-L-galactopyranose degradation	
PWY-7188	eriodictyol <I>C</i>-glucosylation	orientin and isoorientin biosynthesis
PWY-6739	pinitol biosynthesis II	
PWY-6019	pseudouridine degradation	
KDO-LIPASYN-PWY	(Kdo)<sub>2</sub>-lipid A biosynthesis I (E. coli)	
